id,name,mgmt,moi,cat,sex,cluster_name,block_name,district_name,school_type,assembly_name,parliament_name,pincode,address,landmark,bus,coord
28909,GOVT KBHPS NO 1 SINDGI,ed,kannada,Upper Primary,co-ed,sindagi,sindagi,bijapur,primary,Sindgi,Bijapur,586128,,,,POINT(76.234502 16.9241546666667)
29148,HIRAMATA HPS GABASAVALAGI,ed,kannada,Upper Primary,co-ed,malaghan,sindagi,bijapur,primary,Sindgi,Bijapur,586123,,,,POINT(76.3452656666667 16.9791343333333)
27796,HPS INGALESHWAR BADAVANE,ed,kannada,Upper Primary,co-ed,ingaleshwar,basavan  bagewadi,bijapur,primary,Basavana Bagevadi,Bijapur,586203,,,,POINT(76.0193413333333 16.652473)
2186,GOVT URDU BOYS SCHOOL SANGAPUR,ed,kannada,Upper Primary,co-ed,urdu crc east,bagalkot,bagalkot,primary,,,,,,,
18218,GHPS HANUMANAHALLI,ed,kannada,Upper Primary,co-ed,uthanur,mulbagal,kolar,primary,,,,,,,
28752,GOVT HPS GOTHAKHANDKI,ed,kannada,Upper Primary,co-ed,kodaganur,muddebihal,bijapur,primary,Devar Hippargi,Bijapur,586214,,,,POINT(76.345722 16.5712623333333)
11911,HPS CHIKKGONDANAHALLI,ed,kannada,Upper Primary,co-ed,chikkagondanahalli,chitradurga,chitradurga,primary,Challakere,Chitradurga,577502,,,,POINT(76.3671026666667 14.3797943333333)
2327,KGS GIRISAGAR,ed,kannada,Upper Primary,co-ed,muttaladinni lt,bilagi,bagalkot,primary,Bilgi,Bagalkot,587116,,,,POINT(75.705599 16.3571033333333)
29211,GOVT KBHPS PADAGANUR,ed,kannada,Upper Primary,co-ed,devar hipparagi,sindagi,bijapur,primary,Devar Hippargi,Bijapur,586127,,,,POINT(76.013219 16.80116)
11561,GLPS CHINNAPPANAHALLI,ed,kannada,Lower Primary,co-ed,somenahalli,gudibanda,chikballapur,primary,Bagepalli,Chikkballapur,561209,,,,POINT(77.7939793333333 13.6779403333333)
2256,KGHPS TUMMARAMATTI,ed,kannada,Upper Primary,co-ed,sunag,bilagi,bagalkot,primary,Bilgi,Bagalkot,587116,,,,POINT(75.6435976666667 16.2622026666667)
10811,GUHP S NEKKUNDIPET,ed,kannada,Upper Primary,co-ed,chintamani,chintamani,chikballapur,primary,Chintamani,Kolar,563125,,,,POINT(78.0550623333333 13.40756)
11563,GLPS GANGANAHALLI,ed,kannada,Lower Primary,co-ed,somenahalli,gudibanda,chikballapur,primary,Bagepalli,Chikkballapur,561209,,,,POINT(77.8166573333333 13.6424003333333)
11262,GLPS A D COLONY MACHENAHALLI,ed,kannada,Lower Primary,co-ed,hosur,gowribidanur,chikballapur,primary,Gauribidanur,Chikkballapur,561213,,,,POINT(77.4556586666667 13.539379)
28711,GOVT HPS HIREMURAL,ed,kannada,Upper Primary,co-ed,hiremural,muddebihal,bijapur,primary,Muddebihal,Bijapur,586124,,,,POINT(76.2176366666667 16.3093563333333)
2232,GOVT KBS DPEP) KUNDARAGI HK,ed,kannada,Upper Primary,co-ed,kundargi,bilagi,bagalkot,primary,Bilgi,Bagalkot,587116,,,,POINT(75.5508756666667 16.2431423333333)
25167,GOVT HPS HAGARATGI,ed,kannada,Upper Primary,co-ed,kodekal,shorapur,yadgiri,primary,Shorapur,Raichur,585237,,,,POINT(76.3667791071429 16.3983871428571)
28409,GOVT UBS BHATAGUNAKI,ed,kannada,Upper Primary,co-ed,indi (urdu),indi,bijapur,primary,Indi,Bijapur,586207,,,,POINT(75.8704226666667 17.2557973333333)
11827,GLPS BALEGOWDANAHALLI,ed,kannada,Lower Primary,co-ed,ganjigunte,sidlaghatta,chikballapur,primary,Chintamani,Kolar,563159,,,,POINT(77.9891803333333 13.543861)
10489,GLPS PULAKUNTLAPALLI,ed,kannada,Lower Primary,co-ed,achaganapalli,bagepally,chikballapur,primary,,,,,,,
25821,GOVT HPS ARAKERA (B),ed,kannada,Upper Primary,co-ed,hedgimadra,yadgir,yadgiri,primary,Gurmitkal,Gulbarga,585202,,,,POINT(77.0233413333333 16.8458813333333)
16925,GHPS SUNDARAPALYA,ed,kannada,Upper Primary,co-ed,sundarapalya,bangarapete,kolar,primary,Kolar Gold Field,Kolar,563116,,,,POINT(78.3979755 13.013153)
28019,GOVT HPS BABALESHWAR HK,ed,kannada,Upper Primary,co-ed,babaleshwar,bijapur  rural,bijapur,primary,Babaleshwar,Bijapur,586113,,,,POINT(75.571977 16.6653835)
10485,GLPS NADAMPALLY,ed,kannada,Lower Primary,co-ed,achaganapalli,bagepally,chikballapur,primary,Bagepalli,Chikkballapur,561207,,,,POINT(77.94048 13.6710786666667)
29367,GOVT HPS INCHAGERI,ed,kannada,Upper Primary,co-ed,jigajivanagi,chadachan,bijapur,primary,Nagthan,Bijapur,586117,,,,POINT(75.6892636111111 17.1110983333333)
17314,GHPS BYRANDAHALLI,ed,kannada,Upper Primary,co-ed,kyalanur,kolar,kolar,primary,Kolar,Kolar,563101,,,,POINT(77.9892416666667 13.2326153333333)
6630,GHPS CHANNIPURA MOLE,ed,kannada,Upper Primary,co-ed,chamarajanagar - ii,chamaraja nagar,chamrajnagar,primary,Chamarajanagar,Chamarajanagar,571342,,,,POINT(76.945519 11.9349773333333)
11572,GLPS PURADAHALLI,ed,kannada,Lower Primary,co-ed,somenahalli,gudibanda,chikballapur,primary,Bagepalli,Chikkballapur,561209,,,,POINT(77.8197833333333 13.6609373333333)
18231,GHPS UTHANUR,ed,kannada,Upper Primary,co-ed,uthanur,mulbagal,kolar,primary,Mulbagal,Kolar,563127,,,,POINT(78.286939 13.209179)
17316,GUHPS CHANNASANDRA,ed,kannada,Upper Primary,co-ed,kyalanur,kolar,kolar,primary,Kolar,Kolar,563101,,,,POINT(77.9618793333333 13.253279)
11565,GLPS GUMMAREDDIHALLI,ed,kannada,Lower Primary,co-ed,somenahalli,gudibanda,chikballapur,primary,Bagepalli,Chikkballapur,561209,,,,POINT(77.84854 13.6596413333333)
10486,GLPS BATHALAPALLI,ed,kannada,Lower Primary,co-ed,achaganapalli,bagepally,chikballapur,primary,,,,,,,
27914,GOVT KBHPS ARASANAGI,ed,kannada,Upper Primary,co-ed,telagi,basavan  bagewadi,bijapur,primary,Basavana Bagevadi,Bijapur,586201,,,,POINT(75.8045243333333 16.4243196666667)
25582,GOVT HPS BALICHAKKAR,ed,kannada,Upper Primary,co-ed,balichakkar,yadgir,yadgiri,primary,Gurmitkal,Gulbarga,585221,,,,POINT(77.2645226666667 16.676263)
2394,CENTRAL SCHOOL HUNAGUND,ed,kannada,Upper Primary,co-ed,hungund,hunagund,bagalkot,primary,,,,,,,
28372,LPS RAMANAGAR LT,ed,kannada,Lower Primary,co-ed,agarakhed,indi,bijapur,primary,Indi,Bijapur,586111,,,,POINT(76.0225666666667 17.1918338095238)
29099,GOVT KBHPS HITTINAHALLI,ed,kannada,Upper Primary,co-ed,hittinahalli,sindagi,bijapur,primary,Devar Hippargi,Bijapur,586215,,,,POINT(75.980851 16.9456543333333)
27819,GOVT KBHPS K SALAWADAGI ,ed,kannada,Upper Primary,co-ed,k salawadagi,basavan  bagewadi,bijapur,primary,Devar Hippargi,Bijapur,586208,,,,POINT(76.1023363333333 16.5958666666667)
18320,GHPS HARLAKUNTE,ed,kannada,Upper Primary,co-ed,yeldur,srinivasapur,kolar,primary,Srinivaspur,Kolar,563138,,,,POINT(78.314582 13.269081)
29528,GUBS NO 15 BIJAPUR,ed,kannada,Upper Primary,co-ed,ubmps no 01 dawalat koti,bijapur city,bijapur,primary,,,,,,,
29129,GOVT HPS HANCHALI,ed,kannada,Upper Primary,co-ed,kondaguli,sindagi,bijapur,primary,Devar Hippargi,Bijapur,586120,,,,POINT(76.22748 16.6535223333333)
29318,GOVT HPS UMARANI,ed,kannada,Upper Primary,co-ed,loni,chadachan,bijapur,primary,Nagthan,Bijapur,586205,,,,POINT(75.7379826666667 17.41344)
27851,GOVT KGHPS MANAGULI,ed,kannada,Upper Primary,co-ed,managuli,basavan  bagewadi,bijapur,primary,Basavana Bagevadi,Bijapur,586122,,,,POINT(75.8152223333333 16.656158)
29213,GOVT HPS CHANEGAON,ed,kannada,Upper Primary,co-ed,halasangi,chadachan,bijapur,primary,Nagthan,Bijapur,586207,,,,POINT(75.8659253333333 17.3837966666667)
17552,GHPS KESARAGERE,ed,kannada,Upper Primary,co-ed,masthi,malur,kolar,primary,Malur,Kolar,563139,,,,POINT(77.981254 12.853177)
18276,GUHPGS CHINTAMANI RD S. V. PUR,ed,kannada,Upper Primary,co-ed,srinivaspur,srinivasapur,kolar,primary,Srinivaspur,Kolar,563135,,,,POINT(78.208579 13.3383406666667)
12307,HPS BASAPURA,ed,kannada,Upper Primary,co-ed,renukapura,challakere,chitradurga,primary,Molakalmuru,Chitradurga,577537,,,,POINT(76.84728 14.505482)
34415,G HPS ATTHIMGERE,ed,kannada,Upper Primary,co-ed,v.g.doddi,magadi,ramnagara,primary,Magadi,Bangalore Rural,561201,,,,POINT(77.2759403333333 12.8714253333333)
28135,GOVT HPS INGANAL,ed,kannada,Upper Primary,co-ed,baratagi,bijapur  rural,bijapur,primary,Babaleshwar,Bijapur,586119,,,,POINT(75.7899213333333 16.917579)
12965,HPS THODARANAL,ed,kannada,Upper Primary,co-ed,echagatta,holalkere,chitradurga,primary,Holalkere,Chitradurga,577557,,,,POINT(76.27042 14.1341186666667)
34432,G HPS G.M.HALLI,ed,kannada,Upper Primary,co-ed,motaganahalli,magadi,ramnagara,primary,Nelamangala,Chikkballapur,562127,,,,POINT(77.2622186666667 13.048409)
1904,G.A.S.KAN. PRI.SCH.HEBBALLI,ed,kannada,Upper Primary,co-ed,hebballi,badami,bagalkot,primary,Badami,Bagalkot,587201,,,,POINT(75.6134786666667 15.8382783333333)
2138,GOVT KB HPS RAMPUR,ed,kannada,Upper Primary,co-ed,kbs sitimani r s,bagalkot,bagalkot,primary,Bagalkot,Bagalkot,587207,,,,POINT(75.891638 16.2988)
27918,GOVT KBHPS GANI,ed,kannada,Upper Primary,co-ed,telagi,basavan  bagewadi,bijapur,primary,Basavana Bagevadi,Bijapur,586201,,,,POINT(75.8186806666667 16.4109793333333)
28938,GOVT. NEW SHCOOL KALAKARI AGASI,ed,kannada,Upper Primary,co-ed,kalakeri,sindagi,bijapur,primary,Devar Hippargi,Bijapur,586118,,,,POINT(76.3097696666667 16.6743946666667)
11567,GLPS JEMBIGEMARADAHALLI,ed,kannada,Lower Primary,co-ed,somenahalli,gudibanda,chikballapur,primary,Bagepalli,Chikkballapur,561209,,,,POINT(77.8103636666667 13.647358)
28924,GOVT HPKGS KANNOLLI,ed,kannada,Upper Primary,co-ed,kannolli,sindagi,bijapur,primary,Sindgi,Bijapur,586115,,,,POINT(76.1509753333333 16.8611016666667)
29524,GOVT U.B.S.NO.22 BIJAPUR,ed,kannada,Upper Primary,co-ed,ubmps no 01 dawalat koti,bijapur city,bijapur,primary,,,,,,,
2216,GOVT KB HPS SUTAGUNDAR,ed,kannada,Upper Primary,co-ed,sitimani rs part-2,bagalkot,bagalkot,primary,Bagalkot,Bagalkot,587207,,,,POINT(75.9884485 16.283598)
25291,GOVT HPS URDU BEECH MOHALLA,ed,kannada,Upper Primary,co-ed,rangampeth,shorapur,yadgiri,primary,Shorapur,Raichur,585224,,,,POINT(76.7717213333333 16.529002)
12730,GHPS ADIVALA FARM,ed,kannada,Upper Primary,co-ed,adivala,hiriyur,chitradurga,primary,Hiriyur,Chitradurga,577511,,,,POINT(76.64619 13.9201500909091)
10809,GHPS BOYS CHINTAMANI,ed,kannada,Upper Primary,co-ed,chintamani,chintamani,chikballapur,primary,Chintamani,Kolar,563125,,,,POINT(78.0522891666667 13.4003625)
6669,GHPS,ed,kannada,Upper Primary,co-ed,begur,gundlupet,chamrajnagar,primary,Gundlupet,Chamarajanagar,571109,,,,POINT(76.6897773333333 11.97202)
6708,GHPS,ed,kannada,Upper Primary,co-ed,bhommala pura,gundlupet,chamrajnagar,primary,Gundlupet,Chamarajanagar,571111,,,,POINT(76.696279 11.7093783333333)
18520,GHPS ARIKUNTE,ed,kannada,Upper Primary,co-ed,arikunte,srinivasapur,kolar,primary,Srinivaspur,Kolar,563135,,,,POINT(78.1915573333333 13.3934176666667)
29101,GOVT. UBHPS CHIKKARUGI,ed,kannada,Upper Primary,co-ed,hittinahalli,sindagi,bijapur,primary,Devar Hippargi,Bijapur,586215,,,,POINT(76.0249063333333 16.953389)
28560,GOVT HPS MIRAGI,ed,kannada,Upper Primary,co-ed,salotagi,indi,bijapur,primary,Indi,Bijapur,586217,,,,POINT(76.1695396666667 17.171858)
34733,G HPS MANDYA BOMMANAYAKANAHALL,ed,kannada,Upper Primary,co-ed,bevooru,channapatna,ramnagara,primary,Channapatna,Bangalore Rural,562108,,,,POINT(77.07578 12.6983636666667)
29252,GOVT HPS SATALAGAON PB,ed,kannada,Upper Primary,co-ed,horti,bijapur  rural,bijapur,primary,Nagthan,Bijapur,586117,,,,POINT(75.712658 17.184841)
28499,GOVT KBHPS BANTANAL,ed,kannada,Upper Primary,co-ed,tamba,indi,bijapur,primary,Indi,Bijapur,586215,,,,POINT(76.0632226666667 16.9895816666667)
17895,K.G.B.V MALLANAYAKANAHALLI,ed,kannada,Upper Primary,co-ed,mallanayakanahalli,mulbagal,kolar,primary,,,,,,,
25060,GOVT LPS BENCHIGADDI,ed,kannada,Upper Primary,co-ed,banadoddi,shorapur,yadgiri,primary,Shorapur,Raichur,585291,,,,POINT(76.5613976666667 16.3364546666667)
11745,GHPS BAKTHARAHALLI,ed,kannada,Upper Primary,co-ed,bhaktharahalli,sidlaghatta,chikballapur,primary,Sidlaghatta,Kolar,562102,,,,POINT(77.8408911818182 13.3323609090909)
12643,HPS BETHURU,ed,kannada,Upper Primary,co-ed,hariyebbe,hiriyur,chitradurga,primary,Hiriyur,Chitradurga,577546,,,,POINT(76.8456916666667 14.121016)
28844,GOVT HPS TANGADAGI,ed,kannada,Upper Primary,co-ed,tangadagi,muddebihal,bijapur,primary,Muddebihal,Bijapur,586129,,,,POINT(76.096717 16.2152705)
34458,G HPS SATHANURU,ed,kannada,Upper Primary,co-ed,chakrabavi,magadi,ramnagara,primary,Magadi,Bangalore Rural,562120,,,,POINT(77.1678636666667 12.9359606666667)
27777,GOVT KBHPS JAYAWADAGI,ed,kannada,Upper Primary,co-ed,h hipparagi,basavan  bagewadi,bijapur,primary,Devar Hippargi,Bijapur,586208,,,,POINT(76.105438 16.499976)
10861,GHPS MADIKERE,ed,kannada,Upper Primary,co-ed,buragamakalahalli,chintamani,chikballapur,primary,Chintamani,Kolar,563125,,,,POINT(78.0878603333333 13.376828)
13184,GHPS HARENAHALLI,ed,kannada,Upper Primary,co-ed,s.nerlakere,hosadurga,chitradurga,primary,Hosadurga,Chitradurga,577542,,,,POINT(76.4324796666667 13.6613613333333)
34472,G HPS MATTHIKERE,ed,kannada,Upper Primary,co-ed,chakrabavi,magadi,ramnagara,primary,Magadi,Bangalore Rural,562120,,,,POINT(77.182124 12.8832183333333)
28155,GOVT HPS AINAPUR LT,ed,kannada,Upper Primary,co-ed,hittinahalli,bijapur  rural,bijapur,primary,Bijapur City,Bijapur,586127,,,,POINT(75.767942 16.827402)
17080,GHPS MUTHANUR,ed,kannada,Upper Primary,co-ed,balamande,bangarapete,kolar,primary,Bangarapet,Kolar,563129,,,,POINT(78.1104406666667 12.837306)
28722,GOVT HPS BILEBAVI,ed,kannada,Upper Primary,co-ed,talikoti,muddebihal,bijapur,primary,Devar Hippargi,Bijapur,586214,,,,POINT(76.36992 16.4269036666667)
27984,GOVT HPS SIDDAPUR ARAKERI,ed,kannada,Upper Primary,co-ed,arakeri,bijapur  rural,bijapur,primary,Babaleshwar,Bijapur,586104,,,,POINT(75.6724306666667 16.958754)
34449,G HPS MOTAGANAHALLI,ed,kannada,Upper Primary,co-ed,motaganahalli,magadi,ramnagara,primary,Nelamangala,Chikkballapur,562127,,,,POINT(77.3104997619048 13.0054161904762)
17539,GLPS APPIAH AGRAHARA,ed,kannada,Lower Primary,co-ed,masthi,malur,kolar,primary,Malur,Kolar,563139,,,,POINT(77.978105 12.8413991666667)
2294,GOVT SHRIDEVI TOTA SIDDAPUR,ed,kannada,Upper Primary,co-ed,teggi,bilagi,bagalkot,primary,Bilgi,Bagalkot,587117,,,,POINT(75.5626227777778 16.3695783333333)
2332,GOVT HPS HONNIHAL,ed,kannada,Upper Primary,co-ed,muttaladinni lt,bilagi,bagalkot,primary,Bilgi,Bagalkot,587116,,,,POINT(75.7049171428572 16.3356330952381)
28079,UBLPS KARAYALMADDI KANAMADI,ed,kannada,Lower Primary,co-ed,babaleshwar urdu,bijapur  rural,bijapur,primary,Babaleshwar,Bijapur,586114,,,,POINT(75.4181976666667 16.9504616666667)
11754,GLPS MUGGILADAPI,ed,kannada,Lower Primary,co-ed,bhaktharahalli,sidlaghatta,chikballapur,primary,Sidlaghatta,Kolar,562102,,,,POINT(77.8771521428572 13.3386678571429)
10488,GHPS POOLANAIKANAHALLI,ed,kannada,Upper Primary,co-ed,achaganapalli,bagepally,chikballapur,primary,,,,,,,
1876,GOVT HPS UGALAWAT,ed,kannada,Upper Primary,co-ed,kerur,badami,bagalkot,primary,Badami,Bagalkot,587206,,,,POINT(75.5400446666667 15.9703996666667)
2264,GOVT UBHPS BILAGI,ed,kannada,Upper Primary,co-ed,bilagi,bilagi,bagalkot,primary,Bilgi,Bagalkot,587116,,,,POINT(75.6253833333333 16.3463152380952)
17922,GUMHS JAHANGEER MOHALLAMULABAGALU,ed,kannada,Upper Primary,co-ed,devarayasamudra,mulbagal,kolar,primary,Mulbagal,Kolar,563131,,,,POINT(78.3859396666667 13.162862)
28964,GOVT.CHOORI VASTI CHANDAKAVATE,ed,kannada,Upper Primary,co-ed,rampur pa,sindagi,bijapur,primary,Sindgi,Bijapur,586128,,,,POINT(76.1344413333333 16.922616)
29376,GOVT HPS JIGAJIVANI,ed,kannada,Upper Primary,co-ed,jigajivanagi,chadachan,bijapur,primary,Nagthan,Bijapur,586204,,,,POINT(75.668107 17.1819163333333)
25618,GOVT HPS RAMASAMUDR,ed,kannada,Upper Primary,co-ed,ramsamudra,yadgir,yadgiri,primary,Yadgir,Raichur,585321,,,,POINT(77.23465625 16.7715430357143)
2664,GOVT UGS BANAHATTI,ed,kannada,Upper Primary,co-ed,bhanatti,jamakhandi,bagalkot,primary,Terdal,Bagalkot,587311,,,,POINT(75.1310213333333 16.48214)
12572,GLPS D.GOLLARAHATTI,ed,kannada,Lower Primary,co-ed,v.v.pura,hiriyur,chitradurga,primary,Hiriyur,Chitradurga,577598,,,,POINT(76.569322 13.9120786666667)
2711,GOVT UBS BIDARI,ed,kannada,Upper Primary,co-ed,chikkapadasalagi,jamakhandi,bagalkot,primary,Jamkhandi,Bagalkot,586125,,,,POINT(75.4605823333333 16.5232796666667)
27718,GOVT MPS NIDAGUNDI,ed,kannada,Model Primary,co-ed,alamatti d s,basavan  bagewadi,bijapur,primary,Basavana Bagevadi,Bijapur,586213,,,,POINT(75.933341 16.3586623333333)
10917,GLPS CHIKKA MUNIMANGALA,ed,kannada,Lower Primary,co-ed,k raguttahalli,chintamani,chikballapur,primary,Chintamani,Kolar,563125,,,,POINT(78.0140816666667 13.4637406666667)
18183,GHPS CHEEKOOR,ed,kannada,Upper Primary,co-ed,n.vaddahalli,mulbagal,kolar,primary,,,,,,,
2758,GOVT LPS GUGGARI VASTI ADIHUDI,ed,kannada,Lower Primary,co-ed,todalbagi,jamakhandi,bagalkot,primary,Jamkhandi,Bagalkot,586126,,,,POINT(75.390156 16.625543)
29451,UBHPS AFZALPUR TAKKE 26,ed,kannada,Upper Primary,co-ed,u.g.s no 04 bijapur city,bijapur city,bijapur,primary,Bijapur City,Bijapur,586101,,,,POINT(75.6847456666667 16.8416596666667)
2096,GOVT HPS KADAMPUR,ed,kannada,Upper Primary,co-ed,kbs gaddankeri,bagalkot,bagalkot,primary,Bilgi,Bagalkot,587111,,,,POINT(75.6954 16.2113)
2374,GOVT HPS ADIHAL,ed,kannada,Upper Primary,co-ed,dhannur,hunagund,bagalkot,primary,,,,,,,
28403,GOVT UBS AHIRSANG,ed,kannada,Upper Primary,co-ed,indi (urdu),indi,bijapur,primary,Indi,Bijapur,586211,,,,POINT(75.93688 17.2536416666667)
11913,HPS CHIPPINAKERE,ed,kannada,Upper Primary,co-ed,chikkagondanahalli,chitradurga,chitradurga,primary,Challakere,Chitradurga,577502,,,,POINT(76.33803 14.3685775)
11703,GHPS VARADANAYAKANAHALLI,ed,kannada,Upper Primary,co-ed,melur,sidlaghatta,chikballapur,primary,Sidlaghatta,Kolar,562105,,,,POINT(77.849142 13.4222986666667)
2178,GOVT UB HPS NO 3 BAGALKOT,ed,kannada,Upper Primary,co-ed,urdu crc east,bagalkot,bagalkot,primary,,,,,,,
6518,GHPS,ed,kannada,Upper Primary,co-ed,nagavalli,chamaraja nagar,chamrajnagar,primary,Chamarajanagar,Chamarajanagar,571342,,,,POINT(77.0472783333333 11.936222)
2569,GOVT UBLPS 4 ILKAL,ed,kannada,Lower Primary,co-ed,ilkal (urdu crc),hunagund,bagalkot,primary,Hungund,Bagalkot,587154,,,,POINT(76.1055833333333 15.9472776666667)
34333,G HPS RAMANAHALLI,ed,kannada,Upper Primary,co-ed,bidadi,ramanagara,ramnagara,primary,Magadi,Bangalore Rural,562109,,,,POINT(77.4019786666667 12.740521)
10955,GHPS CHILAKALANERPU,ed,kannada,Upper Primary,co-ed,chilakalanerpu,chintamani,chikballapur,primary,Chintamani,Kolar,563125,,,,POINT(78.0753806666667 13.6572196666667)
28980,GOVT KBHPS RAMAPUR UKP,ed,kannada,Upper Primary,co-ed,rampur pa,sindagi,bijapur,primary,Sindgi,Bijapur,586202,,,,POINT(76.2238803333333 16.9751736666667)
11951,GHPS,ed,kannada,Upper Primary,co-ed,sirigere,chitradurga,chitradurga,primary,,,,,,,
1962,GOVT MPS NANDIKESHWAR,ed,kannada,Model Primary,co-ed,nandikeswara,badami,bagalkot,primary,Badami,Bagalkot,587201,,,,POINT(75.76118 15.9452113333333)
2467,GOVT KBHPS JAMBALDINNI,ed,kannada,Upper Primary,co-ed,tumb,hunagund,bagalkot,primary,,,,,,,
34392,G HPS THAGGIKUPPE,ed,kannada,Upper Primary,co-ed,byalakere,magadi,ramnagara,primary,Magadi,Bangalore Rural,562120,,,,POINT(77.22205 12.986823)
28774,GOVT HPS HOKRANI,ed,kannada,Upper Primary,co-ed,muddebihal,muddebihal,bijapur,primary,Muddebihal,Bijapur,586245,,,,POINT(76.211332 16.361342)
25203,GOVT HPS AGANI,ed,kannada,Upper Primary,co-ed,mudanoor,shorapur,yadgiri,primary,,,,,,,
28745,GOVT HPS TALIKOTI A BADAVANE,ed,kannada,Upper Primary,co-ed,talikoti,muddebihal,bijapur,primary,,,,,,,
10507,GHPS JINKAPALLI,ed,kannada,Upper Primary,co-ed,palyakere,bagepally,chikballapur,primary,Bagepalli,Chikkballapur,563124,,,,POINT(78.017962 13.6863803333333)
34330,G HPS HEGGADAGERE,ed,kannada,Upper Primary,co-ed,bidadi,ramanagara,ramnagara,primary,Magadi,Bangalore Rural,562109,,,,POINT(77.3782013333333 12.7627576666667)
34344,G HPS ALURU,ed,kannada,Upper Primary,co-ed,banavadi,magadi,ramnagara,primary,Nelamangala,Chikkballapur,562127,,,,POINT(77.248899 13.1417976666667)
29483,GOVT KBS PS NO. 43,ed,kannada,Upper Primary,co-ed,k.b.s no 24 khb colony,bijapur city,bijapur,primary,Bijapur City,Bijapur,586103,,,,POINT(75.7191265 16.8447235)
2747,GOVT LPS TODALABAGI TOT,ed,kannada,Lower Primary,co-ed,todalbagi,jamakhandi,bagalkot,primary,Jamkhandi,Bagalkot,587301,,,,POINT(75.4079003333333 16.6423176666667)
12912,HPS KALAGATTA,ed,kannada,Upper Primary,co-ed,muthugaduru,holalkere,chitradurga,primary,Holalkere,Chitradurga,577518,,,,POINT(76.09188 14.1845856666667)
10913,GLPS VEGALAHALLI,ed,kannada,Lower Primary,co-ed,batlahalli,chintamani,chikballapur,primary,Chintamani,Kolar,563125,,,,POINT(78.102318 13.5455613333333)
35915,G HPS KARAHALLI,ed,kannada,Upper Primary,co-ed,bilanarasapura,hosakote,bangalore rural,primary,Hosakote,Chikkballapur,562122,,,,POINT(77.9518243333333 13.2113623333333)
11734,GHPS DODDA THEKAHALLI,ed,kannada,Upper Primary,co-ed,basettyhalli,sidlaghatta,chikballapur,primary,Sidlaghatta,Kolar,562105,,,,POINT(77.874279 13.50308)
10802,GHPS HALEPETE,ed,kannada,Upper Primary,co-ed,chintamani,chintamani,chikballapur,primary,Chintamani,Kolar,563125,,,,POINT(78.0545016666667 13.4034278571429)
25286,GOVT HPS MAGIRIONI,ed,kannada,Upper Primary,co-ed,rangampeth,shorapur,yadgiri,primary,Shorapur,Raichur,585224,,,,POINT(76.7570016666667 16.5234583333333)
2946,GOVT HPS MUGALKHOD,ed,kannada,Upper Primary,co-ed,surgaon,mudhol,bagalkot,primary,Mudhol,Bagalkot,587113,,,,POINT(75.2070714285714 16.3784969047619)
18314,GHPS ARIKERE,ed,kannada,Upper Primary,co-ed,yeldur,srinivasapur,kolar,primary,Kolar,Kolar,563126,,,,POINT(78.2522403333333 13.2987606666667)
29064,GOVT HPS KADANI,ed,kannada,Upper Primary,co-ed,devanagaon,sindagi,bijapur,primary,Sindgi,Bijapur,586202,,,,POINT(76.2005206666667 17.162221)
28557,GOVT HPS KHEDAGI,ed,kannada,Upper Primary,co-ed,salotagi,indi,bijapur,primary,Indi,Bijapur,586217,,,,POINT(76.1344786666667 17.2314586666667)
12475,HPS DODDABEERANAHALLY,ed,kannada,Upper Primary,co-ed,p.mahadevapura,challakere,chitradurga,primary,Challakere,Chitradurga,577538,,,,POINT(76.8426 14.1747)
17379,GLPS NENUMANAHALLI,ed,kannada,Lower Primary,co-ed,annihalli,kolar,kolar,primary,Kolar,Kolar,563101,,,,POINT(78.2064807142857 13.1837973809524)
11214,GUHP S (KAKANATHOPU) B BLOCK,ed,kannada,Upper Primary,co-ed,gowribidanur,gowribidanur,chikballapur,primary,Gauribidanur,Chikkballapur,561208,,,,POINT(77.51876 13.6074166666667)
28313,GOVT HPS DASYAL,ed,kannada,Upper Primary,co-ed,tikota,bijapur  rural,bijapur,primary,Babaleshwar,Bijapur,586130,,,,POINT(75.535204 16.7630343333333)
29006,GOVT UB HPS BALAGANUR,ed,kannada,Upper Primary,co-ed,sindagi(urdu),sindagi,bijapur,primary,Sindgi,Bijapur,586128,,,,POINT(76.1421983333333 17.016118)
28897,GOVT UBS KURUBATTAHALLI,ed,kannada,Upper Primary,co-ed,sindagi,sindagi,bijapur,primary,Sindgi,Bijapur,586202,,,,POINT(76.2475653333333 17.1180203333333)
28747,GOVT HPS BHANTNUR,ed,kannada,Upper Primary,co-ed,kodaganur,muddebihal,bijapur,primary,Devar Hippargi,Bijapur,586214,,,,POINT(76.379179 16.566201)
10365,GHPS GUJJEPALLI,ed,kannada,Upper Primary,co-ed,pathapalya,bagepally,chikballapur,primary,Bagepalli,Chikkballapur,561212,,,,POINT(77.9423573333333 13.7403163333333)
18179,GHPS ANIHALLI,ed,kannada,Upper Primary,co-ed,n.vaddahalli,mulbagal,kolar,primary,Mulbagal,Kolar,563131,,,,POINT(78.4338176666667 13.2062393333333)
11704,GHPS BALUVANAHALLI,ed,kannada,Upper Primary,co-ed,jangamakote,sidlaghatta,chikballapur,primary,Sidlaghatta,Kolar,562102,,,,POINT(77.815423 13.260449)
28338,GOVT HPS TORAVI,ed,kannada,Upper Primary,co-ed,toravi,bijapur  rural,bijapur,primary,Babaleshwar,Bijapur,586106,,,,POINT(75.6555391666667 16.8258316666667)
